id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"343201","9","6","prediction","articles","326691","{""claims"": []}","2020-03-08 20:05:29.948883+01","2022-03-10 02:23:54.12888+01"
"495937","9","6","prediction","articles","965379","{""claims"": [{""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 442, ""presence"": ""yes"", ""stance_score"": 0.7841450572013855, ""presence_score"": 0.6234106345653414, ""partial_veracity"": ""true""}]}","2020-12-18 11:29:28.990799+01","2022-03-09 23:24:26.504109+01"
"343241","9","6","prediction","articles","326768","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5337151885032654, ""presence_score"": 0.5061521687974164, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5072082281112671, ""presence_score"": 0.5106027960609862, ""partial_veracity"": ""false""}]}","2020-03-08 20:05:46.722227+01","2022-03-10 02:24:45.500293+01"
"322081","9","6","prediction","articles","293887","{""claims"": []}","2020-03-08 16:54:22.880401+01","2022-03-10 02:23:33.125022+01"
"314672","9","6","prediction","articles","277577","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7566482424736023, ""presence_score"": 0.5146762489397995, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.6125231385231018, ""presence_score"": 0.54431063444991, ""partial_veracity"": ""true""}]}","2020-03-08 15:50:15.384198+01","2022-03-09 23:27:48.733829+01"
"451439","9","6","prediction","articles","867414","{""claims"": []}","2020-08-05 09:04:32.961832+02","2022-03-09 23:28:09.745+01"
"343292","9","6","prediction","articles","326825","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.47247400879859924, ""presence_score"": 0.5577891759626366, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 4589, ""presence"": ""yes"", ""stance_score"": 0.5107729434967041, ""presence_score"": 0.4245994070670856, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5769522786140442, ""presence_score"": 0.5220205769918328, ""partial_veracity"": ""false""}]}","2020-03-08 20:06:13.205951+01","2022-03-10 02:26:15.801973+01"
"418359","9","6","prediction","articles","785586","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5961100459098816, ""presence_score"": 0.5317047681966484, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4007, ""presence"": ""yes"", ""stance_score"": 0.6833739280700684, ""presence_score"": 0.3677196352174133, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.7881276607513428, ""presence_score"": 0.5466138373143877, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.8026071190834045, ""presence_score"": 0.3525106898588149, ""partial_veracity"": ""true""}]}","2020-03-13 00:24:36.568565+01","2022-03-10 02:26:28.320558+01"
"357175","9","6","prediction","articles","359436","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.4943598806858063, ""presence_score"": 0.5410913383187129, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.699581503868103, ""presence_score"": 0.5762961749179663, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.7144904136657715, ""presence_score"": 0.40290519994848434, ""partial_veracity"": ""true""}]}","2020-03-08 21:39:21.314786+01","2022-03-10 02:23:41.582681+01"
"314750","9","6","prediction","articles","277767","{""claims"": []}","2020-03-08 15:50:57.074683+01","2022-03-09 23:30:31.65871+01"
"314753","9","6","prediction","articles","277773","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7789380550384521, ""presence_score"": 0.4378475406245721, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8400291204452515, ""presence_score"": 0.44250567823816905, ""partial_veracity"": ""false""}]}","2020-03-08 15:50:59.663907+01","2022-03-09 23:30:38.054022+01"
"343291","9","6","prediction","articles","326824","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5033087730407715, ""presence_score"": 0.47456096028779643, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4589, ""presence"": ""yes"", ""stance_score"": 0.6085031032562256, ""presence_score"": 0.3811041279403531, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.5782968997955322, ""presence_score"": 0.48968396887333826, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4314826726913452, ""presence_score"": 0.4726565102776304, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 2840, ""presence"": ""yes"", ""stance_score"": 0.7989179491996765, ""presence_score"": 0.3670058576209121, ""partial_veracity"": ""false""}]}","2020-03-08 20:06:12.509467+01","2022-03-10 02:26:14.051355+01"
"322387","9","6","prediction","articles","294238","{""claims"": []}","2020-03-08 16:56:55.008837+01","2022-03-10 02:30:53.476625+01"
"314686","9","6","prediction","articles","277605","{""claims"": []}","2020-03-08 15:50:21.230988+01","2022-03-09 23:28:23.838644+01"
"322238","9","6","prediction","articles","294069","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4007, ""presence"": ""yes"", ""stance_score"": 0.6240881681442261, ""presence_score"": 0.37274942899517344, ""partial_veracity"": ""unknown""}]}","2020-03-08 16:55:41.947225+01","2022-03-10 02:26:30.45568+01"
"367964","9","6","prediction","articles","769537","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.8116068840026855, ""presence_score"": 0.35861223234757794, ""partial_veracity"": ""false""}]}","2020-03-08 22:55:59.185908+01","2022-03-09 23:33:32.799319+01"
"496238","9","6","prediction","articles","965781","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.49084919691085815, ""presence_score"": 0.3841110464565673, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5399180054664612, ""presence_score"": 0.4087453281521914, ""partial_veracity"": ""false""}]}","2020-12-19 11:31:04.710176+01","2022-03-09 23:28:54.320548+01"
"451447","9","6","prediction","articles","867443","{""claims"": []}","2020-08-05 09:04:37.316916+02","2022-03-09 23:28:32.932069+01"
"343523","9","6","prediction","articles","458242","{""claims"": []}","2020-03-08 20:07:59.426319+01","2022-03-10 02:34:07.485746+01"
"314658","9","6","prediction","articles","277541","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8424535393714905, ""presence_score"": 0.42049541299354676, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8733332753181458, ""presence_score"": 0.4473953719619656, ""partial_veracity"": ""false""}]}","2020-03-08 15:50:08.34433+01","2022-03-09 23:27:18.839269+01"
"455228","9","6","prediction","articles","900326","{""claims"": []}","2020-08-26 14:19:30.001789+02","2022-03-09 23:29:59.647618+01"
"343305","9","6","prediction","articles","326845","{""claims"": []}","2020-03-08 20:06:19.344633+01","2022-03-10 02:26:38.610996+01"
"314757","9","6","prediction","articles","277777","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9146869778633118, ""presence_score"": 0.43750086032026986, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6048, ""presence"": ""yes"", ""stance_score"": 0.9994182586669922, ""presence_score"": 0.6664932864861974, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 6631, ""presence"": ""yes"", ""stance_score"": 0.9721387028694153, ""presence_score"": 0.4739820268278104, ""partial_veracity"": ""true""}, {""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2649, ""presence"": ""yes"", ""stance_score"": 0.7322927117347717, ""presence_score"": 0.4894799956470847, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:51:02.885616+01","2022-03-09 23:30:46.260808+01"
"430884","9","6","prediction","articles","818633","{""claims"": []}","2020-04-24 05:29:37.105885+02","2022-03-10 02:32:30.723333+01"
"343235","9","6","prediction","articles","326755","{""claims"": []}","2020-03-08 20:05:44.424699+01","2022-03-10 02:24:34.072597+01"
"343245","9","6","prediction","articles","326774","{""claims"": []}","2020-03-08 20:05:48.534963+01","2022-03-10 02:24:56.535925+01"
"314682","9","6","prediction","articles","277597","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6087120771408081, ""presence_score"": 0.40083512147467476, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.706076979637146, ""presence_score"": 0.4245957952518196, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.7269379496574402, ""presence_score"": 0.6458627954511592, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5982, ""presence"": ""yes"", ""stance_score"": 0.5876352787017822, ""presence_score"": 0.4993284127377537, ""partial_veracity"": ""false""}]}","2020-03-08 15:50:19.831996+01","2022-03-09 23:28:14.181882+01"
"488906","9","6","prediction","articles","949512","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5757797956466675, ""presence_score"": 0.38933160493783375, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.39165645837783813, ""presence_score"": 0.41709980889448617, ""partial_veracity"": ""true""}]}","2020-11-11 02:49:15.596405+01","2022-03-10 02:28:31.94127+01"
"314702","9","6","prediction","articles","277640","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7540566921234131, ""presence_score"": 0.4224628776768122, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.5785253047943115, ""presence_score"": 0.5304260659596621, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.7790942788124084, ""presence_score"": 0.451035167031599, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5982, ""presence"": ""yes"", ""stance_score"": 0.7739389538764954, ""presence_score"": 0.35402150858584275, ""partial_veracity"": ""false""}]}","2020-03-08 15:50:30.554891+01","2022-03-09 23:28:47.153179+01"
"503447","9","6","prediction","articles","982161","{""claims"": []}","2021-01-29 21:10:38.730846+01","2022-03-10 02:25:27.383923+01"
"343272","9","6","prediction","articles","326804","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6444864273071289, ""presence_score"": 0.3892199317073292, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.39528825879096985, ""presence_score"": 0.3523440935732977, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:06:03.002147+01","2022-03-10 02:25:32.153337+01"
"496277","9","6","prediction","articles","965896","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.47892406582832336, ""presence_score"": 0.3892166371296211, ""partial_veracity"": ""true""}]}","2020-12-19 11:31:29.066371+01","2022-03-09 23:30:33.003164+01"
"381596","9","6","prediction","articles","261366","{""claims"": [{""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.5020187497138977, ""presence_score"": 0.43869305687062404, ""partial_veracity"": ""true""}]}","2020-03-09 00:06:55.302026+01","2022-03-10 02:28:16.55698+01"
"322470","9","6","prediction","articles","425412","{""claims"": []}","2020-03-08 16:57:35.055487+01","2022-03-10 02:32:27.169572+01"
"322329","9","6","prediction","articles","425233","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8590153455734253, ""presence_score"": 0.48773990417966373, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9605870842933655, ""presence_score"": 0.5091483455805378, ""partial_veracity"": ""false""}]}","2020-03-08 16:56:26.126247+01","2022-03-10 02:28:38.734713+01"
"381673","9","6","prediction","articles","261421","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6493521332740784, ""presence_score"": 0.6744995734741841, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5076872110366821, ""presence_score"": 0.6934548665050214, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.46586576104164124, ""presence_score"": 0.3736128943580683, ""partial_veracity"": ""true""}]}","2020-03-09 00:07:11.014794+01","2022-03-10 02:29:30.287025+01"
"343417","9","6","prediction","articles","327003","{""claims"": []}","2020-03-08 20:07:15.329332+01","2022-03-10 02:30:50.343625+01"
"314793","9","6","prediction","articles","277904","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5008485913276672, ""presence_score"": 0.525856649792044, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4589, ""presence"": ""yes"", ""stance_score"": 0.5066778659820557, ""presence_score"": 0.46179917617296457, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.7191283106803894, ""presence_score"": 0.4338024185947404, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.708640992641449, ""presence_score"": 0.5779664034084672, ""partial_veracity"": ""false""}]}","2020-03-08 15:51:24.234543+01","2022-03-09 23:32:29.240209+01"
