id,title,author_id,body,raw_body,category,perex,url,source_id,other_info,published_at,extracted_at,feedback_facebook_id,monitoring_tags
"379744","How to Get Rid of Razor Burn – 10 Natural Handy Tips","8476","What is Razor Burn?
Shaving is the quickest and simplest method used to get rid of unwanted hair on ... <truncated>","<h2>What is Razor Burn?</h2>
<p>Shaving is the quickest and simplest method used to get rid of unwan... <truncated>","{Health}","<p>What is Razor Burn? Shaving is the quickest and simplest method used to get rid of unwanted hair on our body parts. While men need to shave their faces, some women resort shaving so as to remove hair in the armpit or on their legs. However, some of them cannot find pleasure in shaving most [&hellip;]</p>
","https://naturalnewsblogs.com/get-rid-razor-burn-10-natural-handy-tips/","142","{""tags"": [""essential oils"", ""health"", ""Natural remedies"", ""razor burn""], ""updated_at"": ""2016-07-12T09:36:20""}","2016-07-12 09:36:20+02","2019-09-19 15:30:48.56591+02","108678243","english, medical"
"379746","How to Get Rid of Hickeys &#8211; Top 10 Useful Tips","8476","What are Hickeys?
A hickey is often seen as a love mark, which is a bruise or a dark mark appearing ... <truncated>","<h2>What are Hickeys?</h2>
<p>A hickey is often seen as a love mark, which is a bruise or a dark mar... <truncated>","{Health}","<p>What are Hickeys? A hickey is often seen as a love mark, which is a bruise or a dark mark appearing commonly on neck or arm. Since hickeys can be easily seen, they make the owners embarrassed and not comfortable when other people notice. Therefore, both men and women tend to cover or get rid [&hellip;]</p>
","https://naturalnewsblogs.com/get-rid-hickeys-top-10-useful-tips/","142","{""tags"": [""healing"", ""health"", ""hickeys"", ""Natural remedies"", ""skin care""], ""updated_at"": ""2016-07-13T11:21:04""}","2016-07-13 11:21:04+02","2019-09-19 15:30:48.965976+02","108678245","english, medical"
"379752","Degenerative Disc Disease (DDD) &#8212; Two DIY Remedies People Use","7867","DDD is a perfect example of how the pharmaceutical/medical industry turns a simple problem into one ... <truncated>","<p>DDD is a perfect example of how the pharmaceutical/medical industry turns a simple problem into o... <truncated>","{Health}","<p>DDD is a perfect example of how the pharmaceutical/medical industry turns a simple problem into one that requires a lifetime of taking their medicines, until the simple problem has become so serious we are ready to accept surgery &#8212; a big payoff for them, with no guarantees for us. &nbsp; We in the Western World [&hellip;]</p>
","https://naturalnewsblogs.com/degenerative-disc-disease-ddd-two-diy-remedies-people-use/","142","{""tags"": [""Arthritis"", ""bone spurs"", ""DDD"", ""degenerative disc disease"", ""Osteoarthritis"", ""osteoporosis"", ""scoliosis"", ""Tinnitus""], ""updated_at"": ""2016-07-15T11:59:39""}","2016-07-15 11:59:39+02","2019-09-19 15:30:53.291837+02","108678251","english, medical"
"379764","5 Things You Need to Know About Hyperbaric Oxygen Therapy","8006","Hyperbaric Oxygen Therapy (HBOT) is a specialized medical treatment wherein a human body is treated ... <truncated>","<p class=""western"">Hyperbaric Oxygen Therapy (HBOT) is a specialized medical treatment wherein a hum... <truncated>","{Health}","<p>Hyperbaric Oxygen Therapy (HBOT) is a specialized medical treatment wherein a human body is treated of ailments by exposing it to 100% oxygen. Used to treat a wide range of ailments, this therapy involves the use of a total body chamber where atmospheric pressure is regulated. Though the therapy is known to treat a wide [&hellip;]</p>
","https://naturalnewsblogs.com/5-things-need-know-hyperbaric-oxygen-therapy/","142","{""tags"": [""HBOT"", ""HBOT Therapy"", ""Hyperbaric Oxygen Therapy"", ""Hyperbaric Therapy""], ""updated_at"": ""2016-07-19T10:54:36""}","2016-07-19 05:48:28+02","2019-09-19 15:31:02.377001+02","108678263","english, medical"
"379767","Home Remedies for Sore Throat – 10 Useful Tips","8476","Most of us have experienced sore throat, also called pharyngitis, at one time or another. It is a co... <truncated>","<p>Most of us have experienced sore throat, also called pharyngitis, at one time or another. It is a... <truncated>","{Health}","<p>Most of us have experienced sore throat, also called pharyngitis, at one time or another. It is a condition accompanied with irritation, discomfort and scratchiness in the throat. Therefore, you will get difficulty and pain while swallowing. Sometimes, other symptoms of sore throat include headache, fever, skin rashes and muscle pain. Causes of Sore Throat [&hellip;]</p>
","https://naturalnewsblogs.com/home-remedies-sore-throat-10-useful-tips/","142","{""tags"": [""health"", ""Natural remedies"", ""sore throat"", ""Toxins""], ""updated_at"": ""2016-07-19T10:13:13""}","2016-07-19 10:13:13+02","2019-09-19 15:31:03.021562+02","108678266","english, medical"
"379772","Home Remedies for Nausea – Top 10 Practical Tips","8476","Nausea can be often seen among people but it cannot be called as an ailment or diseases. In fact, na... <truncated>","<p>Nausea can be often seen among people but it cannot be called as an ailment or diseases. In fact,... <truncated>","{Health}","<p>Nausea can be often seen among people but it cannot be called as an ailment or diseases. In fact, nausea is just a symptom of various conditions, including morning sickness in pregnant women, motion sickness, food poisoning, headache, infection and so on. Precisely, nausea is a condition, in which you feel discomforts with an urge [&hellip;]</p>
","https://naturalnewsblogs.com/home-remedies-nausea-top-10-practical-tips/","142","{""tags"": [""health"", ""Natural remedies"", ""nausea""], ""updated_at"": ""2016-07-20T12:05:08""}","2016-07-20 07:56:57+02","2019-09-19 15:31:06.865248+02","108678271","english, medical"
"379775","Cauliflower can decrease low grade inflammation","8444","Cauliflower is a beautiful, edible cabbage flower. I taste good when you stir fry it for not too lon... <truncated>","<p><strong>Cauliflower is a beautiful, edible cabbage flower. I taste good when you stir fry it for ... <truncated>","{Health}","<p>Cauliflower is a beautiful, edible cabbage flower. I taste good when you stir fry it for not too long. It is ready after 5 minutes of boiling. It is not just a healthy vegetable. It has specific medicinal properties.  Cauliflower is a cruciferous vegetable. It is a member from the brassica oleracea-family, just as kale, Brussels [&hellip;]</p>
","https://naturalnewsblogs.com/cauliflower-can-decrease-low-grade-inflammation/","142","{""tags"": [""cauliflower"", ""cinnamic acid"", ""Crohn's Disease"", ""cryptoxanthin. caffeic acid"", ""diabetes type 2"", ""ferulic acid"", ""Folic Acid)"", ""glucoraphanin"", ""insulin resistance"", ""Irritable Bowel Syndrome""], ""updated_at"": ""2016-07-20T11:01:29""}","2016-07-20 11:01:29+02","2019-09-19 15:31:07.483182+02","108678274","english, medical"
"379783","Home Remedies for Headache – Top 10 Handy Tips","8476","Headache is one of the most common forms of pain that affect about 12 percent of the population in t... <truncated>","<p>Headache is one of the most common forms of pain that affect about 12 percent of the population i... <truncated>","{Health}","<p>Headache is one of the most common forms of pain that affect about 12 percent of the population in the US. The pain can be moderate or severe, depending on the causes and your health condition. Additionally, it is often accompanied with sensitivity to sound and light, nausea and vomiting. In some cases, headache can [&hellip;]</p>
","https://naturalnewsblogs.com/home-remedies-headache-top-10-handy-tips/","142","{""tags"": [""headache"", ""health"", ""Natural remedies""], ""updated_at"": ""2016-07-21T11:53:52""}","2016-07-21 11:53:52+02","2019-09-19 15:31:10.755748+02","108678282","english, medical"
"379740","Romaine lettuce, the medicinal benefits of freshness","8444","100 grams of Romaine lettuce contains over 100% of the RDA of vitamin A and vitamin K. It contains o... <truncated>","<p><strong>100 grams of Romaine lettuce contains over 100% of the RDA of vitamin A and vitamin K. It... <truncated>","{Health}","<p>100 grams of Romaine lettuce contains over 100% of the RDA of vitamin A and vitamin K. It contains over 30% of vitamin C and folic acid. There are relative good amounts of vitamin B1, B2, B6, manganese, potassium, iron, magnesium, calcium, phosphorus, and copper in this fresh leaf. According to scientists, the rich content [&hellip;]</p>
","https://naturalnewsblogs.com/romaine-lettuce-medicinal-benefits-freshness/","142","{""tags"": [""antioxidants"", ""better digestion"", ""blood vessels"", ""Caffeic Acid"", ""cholesterol"", ""digestion"", ""enzymes"", ""Lower Blood Pressure"", ""medicinal"", ""neurons""], ""updated_at"": ""2016-07-12T09:10:21""}","2016-07-12 09:10:21+02","2019-09-19 15:30:46.410635+02","108678239","english, medical"
"379743","Chinese cabbage, oriental fresh medicine","8444","Chinese cabbage comes from China. Japan imported this cabbage from China and called it Nappa. That h... <truncated>","<p><strong>Chinese cabbage comes from China. Japan imported this cabbage from China and called it Na... <truncated>","{Health}","<p>Chinese cabbage comes from China. Japan imported this cabbage from China and called it Nappa. That happened during The Japan-China war, from 1937 till 1945. After the second world war, Americans saw napa cabbage in Japan and start growing it in the US. From the US, the use of napa cabbage spread to Europe and [&hellip;]</p>
","https://naturalnewsblogs.com/chinese-cabbage-oriental-fresh-medicine/","142","{""tags"": [""anthocyanins"", ""anti-cancer"", ""cabbage cancer"", ""Chinese cabbage"", ""chinese medicine"", ""Gastritis"", ""glucosinolates"", ""medicinal kitchen"", ""nappa"", ""nappa cabbage""], ""updated_at"": ""2016-07-12T09:30:27""}","2016-07-12 09:30:27+02","2019-09-19 15:30:48.359181+02","108678242","english, medical"
"379751","Home Remedies for Cough &#8211; 10 Simple Treatments","8476","Undeniably, most of us get cough at least one in our lifetime. Coughing is not exactly a serious dis... <truncated>","<p>Undeniably, most of us get cough at least one in our lifetime. Coughing is not exactly a serious ... <truncated>","{Health}","<p>Undeniably, most of us get cough at least one in our lifetime. Coughing is not exactly a serious disease but a common health problem that can make you tired and painful. Normally, you will experience cough when encountering a cold, nasal problems like congestion or runny nose. According to experts, cough might be a result [&hellip;]</p>
","https://naturalnewsblogs.com/home-remedies-cough-10-simple-treatments/","142","{""tags"": [""Cough"", ""health"", ""Natural remedies""], ""updated_at"": ""2016-07-15T11:57:42""}","2016-07-15 11:57:42+02","2019-09-19 15:30:53.032163+02","108678250","english, medical"
"379757","The Eugenics program is finally out of the closet","8157","We know that Hitler back in WW2 implemented the eugenics or population reduction program.
When he di... <truncated>","<p>We know that Hitler back in WW2 implemented the eugenics or population reduction program.</p>
<p>... <truncated>","{Health}","<p>We know that Hitler back in WW2 implemented the eugenics or population reduction program. When he died everyone in the world was happy and it was business as usual. But, what we didn’t know was that this plan never died when Hitler died. It was just kept in the closet. On March 20, 1969, Dr. [&hellip;]</p>
","https://naturalnewsblogs.com/eugenics-program-finally-closet/","142","{""tags"": [], ""updated_at"": ""2016-07-15T12:50:37""}","2016-07-15 12:50:37+02","2019-09-19 15:30:56.847069+02","108678256","english, medical"
